avg_rating,total_reviews,avg_sentiment_score,positive_reviews,negative_reviews,active_days,positive_sentiment_pct,negative_sentiment_pct,sentiment_category,review_density,positive_ratio,global_product_id,source_platform_std
4.64,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_422323,tiki
4.23,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_4688897,tiki
4.67,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_422325,tiki
4.58,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_85255282,tiki
4.8,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_275703607,tiki
4.72,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_15972213,tiki
3.9,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_10000461,tiki
4.18,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_4252075,tiki
4.57,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_459201,tiki
4.83,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_45908520,tiki
3.61,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_79887552,tiki
4.22,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_106503541,tiki
4.73,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_81613252,tiki
4.49,100,0.0,0,0,1,0.0,0.0,negative,50.0,0.0,tiki_16308170,tiki
4.755102040816326,98,0.0,0,0,1,0.0,0.0,negative,49.0,0.0,tiki_4200865,tiki
4.714285714285714,98,0.0,0,0,1,0.0,0.0,negative,49.0,0.0,tiki_58973346,tiki
4.775510204081633,98,0.0,0,0,1,0.0,0.0,negative,49.0,0.0,tiki_179688143,tiki
4.428571428571429,98,0.0,0,0,1,0.0,0.0,negative,49.0,0.0,tiki_63818025,tiki
4.697916666666667,96,0.0,0,0,1,0.0,0.0,negative,48.0,0.0,tiki_550446,tiki
4.557894736842106,95,0.0,0,0,1,0.0,0.0,negative,47.5,0.0,tiki_11874937,tiki
4.91578947368421,95,0.0,0,0,1,0.0,0.0,negative,47.5,0.0,tiki_195357774,tiki
4.361702127659575,94,0.0,0,0,1,0.0,0.0,negative,47.0,0.0,tiki_11233172,tiki
